12014.json,mostly-true,President Obama took more money from Wall Street in the 2008 campaign than anybody ever had.,"campaign-finance,economy,elections,financial-regulation,history,stimulus,voting-record",hillary-clinton,Presidential candidate,New York,democrat,40,29,69,76,7,"a Democratic debate in Flint, Mich."
13241.json,half-true,Donald Trump has said nuclear proliferation is OK.,nuclear,mark-warner,U.S. Senator,Virginia,democrat,3,1,6,3,0,a TV interview.
445.json,TRUE,"Hillary Clinton has taken over $800,000 from lobbyists.",ethics,barack-obama,President,Illinois,democrat,70,71,160,163,9,an online ad.
6588.json,FALSE,Barack Obama has never even worked in business.,candidates-biography,rob-portman,U.S. senator from Ohio,Ohio,republican,3,5,11,11,1,a speech at the Republican National Convention in Tampa
1835.json,half-true,Says the Arizona immigration law expressly bans racial profiling.,immigration,john-cornyn,Senator,Texas,republican,5,3,6,2,1,"on NBC's ""Meet the Press"""
3782.json,FALSE,Says Gov. Rick Perry has been begging for the federal government to send the Coast Guard to patrol two lakes on the U.S.-Mexico border.,"crime,immigration",louie-gohmert,U.S. House member,Texas,republican,2,6,1,0,1,a radio interview.
11536.json,barely-true,"On the VA: Over 300,000 veterans have died waiting for care.","health-care,veterans",donald-trump,President-Elect,New York,republican,63,114,51,37,61,a speech.
6827.json,mostly-true,Were now spending 42 percent of our economy on government.,"debates,federal-budget,government-efficiency",mitt-romney,Former governor,Massachusetts,republican,34,32,58,33,19,the first presidential debate in Denver
5236.json,barely-true,Rob Cornilles supports privatizing Medicare.,"medicare,message-machine-2012",democratic-congressional-campaign-committee,,,democrat,11,8,5,1,9,campaign material 
9230.json,FALSE,"In 2005, Dan Branch tried to expand third-trimester abortions in Texas.","abortion,corrections-and-updates",texas-right-life,,Texas,none,0,2,2,0,0,an email blast
2869.json,half-true,We (Democrats) have made steady progress creating jobs and improving our schools.,"education,government-efficiency,job-accomplishments,jobs",armond-budish,Minority leader in the Ohio House of Representatives,Ohio,democrat,0,1,2,3,0,a news release
3864.json,pants-fire,Michigan and Massachusetts raised their bottle deposit and could no longer afford the program because the redemptions were so high there was no profit in there.,environment,jeff-kruse,state senator,Oregon,republican,0,0,1,0,2,on the Oregon Senate floor
3054.json,TRUE,"Whether you like to admit it or not, half our general revenue goes to education.","education,state-budget",mike-haridopolos,Florida Senate President,Florida,republican,0,3,1,1,0,comments to reporters.
2367.json,FALSE,Im the only one whos fought against developers draining the Everglades!,"environment,message-machine",kendrick-meek,,Florida,democrat,2,6,1,4,1,a television ad
13432.json,half-true,Says Ron Johnson calls Social Security a Ponzi scheme and wants to privatize the program.,"crime,debt,federal-budget,social-security",americans-united-change,,,none,1,4,4,1,0,an ad
12237.json,half-true,"There are 31 other states and 10,000 other cities that have the same type of policies that we just passed, referring to North Carolinas House Bill 2.","gays-and-lesbians,government-regulation,sexuality",paul-skip-stam,N.C. House Speaker pro tem,North Carolina,republican,0,0,1,0,0,a newspaper interview
11582.json,barely-true,Climate change is directly related to the growth of terrorism.,"climate-change,terrorism",bernie-s,U.S. Senator,Vermont,independent,18,12,22,41,0,"a Democratic presidential debate in Des Moines, Iowa."
4453.json,barely-true,The jobs bill includes President Obamas tax on soup kitchens,"economy,jobs,taxes,workers",eric-cantor,House Majority Leader,Virginia,republican,9,6,4,4,4,a blog post
6898.json,barely-true,Says the Obama administration spent taxpayer dollars on electric cars in Finland (and) windmills in China.,stimulus,paul-ryan,U.S. Representative,Wisconsin,republican,19,6,16,14,2,the vice-presidential debate
704.json,half-true,While Sarah was Mayor of Wasilla she tried to fire our highly respected City Librarian because the Librarian refused to consider removing from the library some books that Sarah wanted removed.,civil-rights,chain-email,,,none,11,43,8,5,105,a chain e-mail
10887.json,half-true,"If Milwaukee approves reducing its maximum forfeiture for marijuana possession to $50, the city would have 23 different bicycle violations that have a higher forfeiture.","city-government,crime,drugs,government-regulation,marijuana",robert-puente,,,none,0,0,1,0,0,remarks to the Milwaukee Common Council
11828.json,FALSE,We have more illegal immigrants here than we did five years ago.,immigration,marco-rubio,U.S. Senator,Florida,republican,33,24,32,35,5,"an interview on NBC's ""Meet the Press"""
4504.json,barely-true,Says Rick Perry wrote a letter supporting Hillarycare.,health-care,ron-paul,U.S. representative,Texas,republican,5,8,8,8,3,a presidential debate
9561.json,FALSE,The U.S. Patent and Trademark Office received zero complaints about the Washington Redskins name.,sports,blog-posting,,,none,7,19,3,5,44,blog posts
1441.json,pants-fire,"The presidents health care proposals will cause most Americans to have their premiums increased, not decreased, and hundreds of millions of people lose their current insurance coverage.","health-care,pundits",nancy-pfotenhauer,political strategist,,republican,0,0,0,0,1,an interview on CNN
12683.json,mostly-true,(Mexican immigrants) are more law-abiding than U.S. citizens and that is a statistic.,immigration,gary-johnson,Presidential candidate,New Mexico,libertarian,3,2,5,6,0,an interview on CNN
7295.json,half-true,Says Chris Christie vetoed a jobs package of 30 bills.,jobs,stephen-sweeney,State Senator,,democrat,1,2,3,1,0,a radio interview
9554.json,TRUE,There are already more American jobs in the solar industry than in coal mining.,"climate-change,energy,environment,jobs",sheldon-whitehouse,U.S. Senator,Rhode Island,democrat,2,3,2,7,0,a newspaper commentary
2576.json,half-true,Says Illinois gubernatorial candidate Bill Bradys first priority after winning the primary was to sponsor a bill that would mass-euthanize sheltered dogs and cats in gas chambers.,"agriculture,job-accomplishments,message-machine",pat-quinn,Governor,Illinois,democrat,0,0,1,0,1,a campaign commercial
2954.json,half-true,Barack Obama is in an economy thats only worsened since hes been president of the United States.,"bankruptcy,economy,history,housing,income,job-accomplishments,pundits,abc-news-week,workers",matthew-dowd,Commentator,Texas,independent,0,0,2,4,0,"an interview on ABC's ""This Week with Christiane Amanpour"""
81.json,mostly-true,"Romney failed to take action against ""sanctuary cities"" in Massachusetts.",immigration,rudy-giuliani,Attorney,New York,republican,9,11,10,7,3,"St. Petersburg, Fla."
5288.json,half-true,"Says New Jersey is down nearly 200,000 jobs from its pre-recession peak and with Gov. Chris Christie New Jersey has trailed the rest of America when it comes to unemployment for 12 consecutive months.","economy,job-accomplishments,jobs",one-new-jersey,,,democrat,0,0,1,2,0,an article posted on One New Jersey‰Ûªs website
10142.json,FALSE,Says Thomas Eric Duncan came into the United States with an elevated temperature.,"ebola,health-care,public-health,transportation",darrell-issa,U.S. House of Representatives,California,republican,0,3,0,0,0,"comments on CNN's ""State of the Union"""
8754.json,mostly-true,We have been in Afghanistan longer now than we have been in any foreign land conducting a war in our nations history.,afghanistan,robert-gibbs,Former White House Press Secretary,,democrat,1,1,0,1,0,"an interview on NBC's ""Meet the Press"""
3776.json,half-true,Gas prices have gone up $2 since Obama took office.,"energy,gas-prices",michael-williams,Lawyer,Texas,republican,0,0,1,0,0,a tweet.
2537.json,TRUE,Webster sponsored a bill to create a form of marriage that would trap women in abusive relationships.,"marriage,message-machine,women",alan-grayson,U.S. House of Representatives,Florida,democrat,6,5,4,11,1,a TV ad.
4681.json,TRUE,Says judges get better benefits at a lower cost than everybody else in the state.,pensions,chris-christie,Governor of New Jersey,New Jersey,republican,10,17,27,19,8,a news conference
5524.json,TRUE,There are a lot of casinos across the country that have gone bankrupt.,"bankruptcy,economy,gambling,state-budget,state-finances,states",robert-jacquard,State representative,Rhode Island,democrat,0,0,0,0,0,a speech
5044.json,TRUE,Small businesses create 70 percent of the jobs in America.,"economy,jobs,small-business",eric-cantor,House Majority Leader,Virginia,republican,9,6,4,4,4,a news release.
1266.json,half-true,"Seniors with coverage under Medicare Advantage will give up ""more than their share"" because of health care reform","health-care,medicare",americas-health-insurance-plans,Trade group representing the health insurance industry,"Washington, D.C.",none,0,0,2,0,0,a televison advertisement
8090.json,half-true,"Over 12,000 school kids were arrested in Florida. It makes Florida the nations leader in that area.","children,crime,education",dream-defenders,,Florida,none,0,0,1,0,0,"a meeting with Wansley Walters, Florida Department of Juvenile Justice Secretary"
13069.json,mostly-true,If Texas were a country our economy would rank # 10...in the WORLD.,"corrections-and-updates,economy,states",greg-abbott,governor,Texas,republican,11,3,8,6,5,a tweet
6969.json,FALSE,There are more oil rigs in operation in the United States than the rest of the world combined.,"corporations,debt,economy,energy,environment,federal-budget,gas-prices,government-regulation,infrastructure",david-cicilline,mayor of Providence,Rhode Island,democrat,7,4,5,4,1,a debate
8733.json,half-true,"Payday lenders profit from the poor by charging 1,000-plus percent interest.",financial-regulation,wendy-davis,state senator,Texas,democrat,5,1,8,12,1,a press release
7785.json,half-true,"The Social Security trust fund is sound. Without anything being done, it would function well into 2038; and even after that time with no changes, we could pay 80 percent of the benefits that people have earned.",social-security,marcy-kaptur,Representative from Ohio's Ninth Congressional District,Ohio,democrat,0,2,4,4,0,House of Representatives floor speech 
2802.json,mostly-true,It is a commitment voters take very seriously: The only incumbent in Ohio to break his Pledge and vote for Ted Stricklands income tax hike was defeated soundly on Tuesday.,"elections,taxes",americans-tax-reform,,,none,4,0,1,1,1,a news release
8370.json,FALSE,The Obama administration shut down the Amber Alert program because of the government shutdown.,"children,crime,federal-budget",tweets,,,none,2,3,1,2,3,messages on Twitter
2269.json,mostly-true,The Republicans have 2 percent of the Muslim vote.,religion,tamara-holder,attorney and contributor to Fox News,Illinois ,none,0,0,0,1,0,comments on the Hannity show.
7243.json,mostly-true,"[W]e see Americas prison population exploding, with America having a greater percentage of its people behind bars than any other nation in the world!",criminal-justice,hank-johnson,U.S. Congressman,Georgia,democrat,3,0,4,3,0,a letter
3333.json,pants-fire,"Says that in a hearing, Rep. Gabrielle Giffords suggested to Gen. David Petraeus that the Army put more emphasis on less environmentally damaging methods, like stabbing or clubbing enemy forces in order to minimize the carbon output.","energy,environment,military",chain-email,,,none,11,43,8,5,105,a chain e-mail
